microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
623	10	B2	10_pgp_623_2	0.4	547	82	7.1	18	3	5	21.2	1	24		pgp
623	10	B3	10_pgp_623_2	0.4	332	52	5.6	18	3	6	10.5	1	9		pgp
623	10	C1	10_pgp_623_2	0.4	295	50	5.7	12	6	4	16	1	14		pgp
623	10	C2	10_pgp_623_2	0.4	548	111	8.5	22	8	4	16.4	2	15		pgp
623	10	C3	10_pgp_623_2	0.4	215	41	4.6	12	7	2	15.5	1	15		pgp
Control	10	A1	10_pgp_control_2	0.0	835	126	7.2	19	5	4	21.2	3	23		pgp
Control	10	A2	10_pgp_control_2	0.0	134	25	4.5	11	1	3	12.2	1	9		pgp
Control	10	A3	10_pgp_control_2	0.0	917	145	7.1	21	4	4	22.1	1	20		pgp
Control	10	B1	10_pgp_control_2	0.0	656	107	6.6	20	4	2	21	1	26		pgp
Control	10	B2	10_pgp_control_2	0.0	293	44	6.4	12	4	4	13.8	1	11		pgp
Control	10	B3	10_pgp_control_2	0.0	518	98	6.2	17	6	2	22.8	1	23		pgp
Control	10	C1	10_pgp_control_2	0.0	288	50	4.8	13	3	3	20	1	19		pgp
Control	10	C2	10_pgp_control_2	0.0	264	45	5.8	8	2	3	21.6	1	22		pgp
Control	10	C3	10_pgp_control_2	0.0	998	145	6.8	36	3	5	22	3	22		pgp
E. coli	10	A1	10_pgp_ecoli_2	0.4	283	39	6.8	20	3	4	3.8	1	1		pgp
E. coli	10	A2	10_pgp_ecoli_2	0.4	637	88	8.2	42	4	6	5.6	1	3		pgp
E. coli	10	A3	10_pgp_ecoli_2	0.4	607	85	7.1	31	3	4	12.2	1	10		pgp
E. coli	10	B1	10_pgp_ecoli_2	0.4	351	56	6.1	16	5	2	22	1	18		pgp
E. coli	10	B2	10_pgp_ecoli_2	0.4	146	19	5.0	10	4	2	11.2	1	10		pgp
E. coli	10	B3	10_pgp_ecoli_2	0.4	495	80	6.6	18	4	1	20.6	1	23		pgp
E. coli	10	C1	10_pgp_ecoli_2	0.4	34	23	4.6	14	5	0	0	0	0		pgp
E. coli	10	C2	10_pgp_ecoli_2	0.4	100	71	6.2	18	6	3	14.8	1	14		pgp
E. coli	10	C3	10_pgp_ecoli_2	0.4	48	37	4.6	13	2	2	5.7	1	5		pgp
033	15	A1	15_pgp_033_2	0.5	632	54	6.9	13	2	2	27.3	1	18		pgp
033	15	A2	15_pgp_033_2	0.5	726	56	7.5	15	2	2	25.4	1	21		pgp
033	15	A3	15_pgp_033_2	0.5	855	75	8.8	15	4	3	27.7	1	19		pgp
033	15	B1	15_pgp_033_2	0.5	875	110	6.9	21	0	2	25.3	1	25		pgp
033	15	B2	15_pgp_033_2	0.5	637	74	7.1	16	1	2	27.6	1	18		pgp
033	15	B3	15_pgp_033_2	0.5	1165	132	8.0	29	5	6	22.9	2	16		pgp
033	15	C1	15_pgp_033_2	0.5	1517	204	9.2	24	4	3	34.2	1	27		pgp
033	15	C2	15_pgp_033_2	0.5	944	127	7.3	28	1	3	31.7	1	27		pgp
033	15	C3	15_pgp_033_2	0.5	175	19	5.7	18	5	4	6.2	1	3	small plant 	pgp
139	15	A1	15_pgp_139_2	0.2	1353	123	10.1	28	2	2	24.2	1	16		pgp
139	15	A2	15_pgp_139_2	0.2	1299	115	9.9	21	1	3	27.6	1	21		pgp
139	15	A3	15_pgp_139_2	0.2	1609	148	10.0	26	2	3	24.4	1	15		pgp
139	15	B1	15_pgp_139_2	0.2	1105	112	9.2	13	1	3	29.8	1	16		pgp
139	15	B2	15_pgp_139_2	0.2	1874	143	9.0	21	1	2	33.2	2	29		pgp
139	15	B3	15_pgp_139_2	0.2	1140	122	8.0	22	4	2	28.9	2	20		pgp
139	15	C1	15_pgp_139_2	0.2	1681	163	10.3	21	5	3	32.4	1	26		pgp
139	15	C2	15_pgp_139_2	0.2	458	50	22.8	10	2	2	22.6	1	14		pgp
139	15	C3	15_pgp_139_2	0.2	1673	173	10.4	24	8	3	35.4	1	29		pgp
299	15	A1	15_pgp_299_2	0.5	1014	91	9.8	22	3	3	26.1	1	17		pgp
299	15	A2	15_pgp_299_2	0.5	853	73	9.7	15	1	3	27.9	1	21		pgp
299	15	A3	15_pgp_299_2	0.5	1145	107	10.2	28	5	5	21.3	3	11		pgp
299	15	B1	15_pgp_299_2	0.5	667	75	8.1	12	5	5	17.5	1	15		pgp
299	15	B2	15_pgp_299_2	0.5	510	58	8.4	17	1	4	11.5	1	10		pgp
299	15	B3	15_pgp_299_2	0.5	381	176	8.4	27	5	3	31.3	1	24		pgp
299	15	C1	15_pgp_299_2	0.5	784	111	6.7	21	4	3	18.4	1	23		pgp
299	15	C2	15_pgp_299_2	0.5	665	77	6.5	17	3	3	15.2	1	12		pgp
299	15	C3	15_pgp_299_2	0.5	827	101	7.4	36	5	5	13.5	2	9		pgp
300	15	A1	15_pgp_300_2	0.5	1128	126	8.5	22	4	3	28.2	1	17		pgp
300	15	A2	15_pgp_300_2	0.5	1095	113	8.3	23	2	3	25.8	1	15		pgp
300	15	A3	15_pgp_300_2	0.5	1453	168	7.6	26	6	3	32.1	2	25		pgp
300	15	B1	15_pgp_300_2	0.5	1423	159	9.6	22	6	5	31.1	1	25		pgp
300	15	B2	15_pgp_300_2	0.5	523	49	8.7	18	3	5	18.9	1	13		pgp
300	15	B3	15_pgp_300_2	0.5	231	23	4.4	21	2	1	1.9	1	1	small plant	pgp
300	15	C1	15_pgp_300_2	0.5	724	145	5.1	28	11	3	29.5	2	21	too dry	pgp
300	15	C2	15_pgp_300_2	0.5	597	131	7.7	24	6	4	24.2	1	18	too dry	pgp
300	15	C3	15_pgp_300_2	0.5	448	93	4.5	23	9	3	24.9	1	20	too dry	pgp
302	15	A1	15_pgp_302_2	0.3	448	43	5.4	15	2	2	19.3	1	14		pgp
302	15	A2	15_pgp_302_2	0.3	1123	97	7.0	16	0	3	27.4	1	24		pgp
302	15	A3	15_pgp_302_2	0.3	1397	99	8.7	20	3	3	25.1	1	16		pgp
302	15	B1	15_pgp_302_2	0.3	1860	176	10.3	26	3	7	33.4	1	21		pgp
302	15	B2	15_pgp_302_2	0.3	653	63	9.3	17	1	5	19.4	1	7		pgp
302	15	B3	15_pgp_302_2	0.3	1879	159	11.8	31	7	2	35.7	1	24		pgp
302	15	C1	15_pgp_302_2	0.3	524	65	8.6	13	6	4	26.9	1	13		pgp
302	15	C2	15_pgp_302_2	0.3	1152	101	11.0	28	8	5	17.9	3	4		pgp
302	15	C3	15_pgp_302_2	0.3	925	88	8.1	20	6	3	29.7	1	19		pgp
367	15	A1	15_pgp_367_2	0.5	639	54	8.2	17	1	3	20.3	1	11		pgp
367	15	A2	15_pgp_367_2	0.5	556	41	7.5	13	0	5	19.4	1	7		pgp
367	15	A3	15_pgp_367_2	0.5	958	99	8.6	19	2	3	31.6	1	22		pgp
367	15	B1	15_pgp_367_2	0.5	651	68	7.8	16	3	5	23.6	1	14		pgp
367	15	B2	15_pgp_367_2	0.5	573	62	8.3	18	3	4	19.1	1	9		pgp
367	15	B3	15_pgp_367_2	0.5	926	102	9.6	21	4	3	28.4	1	21		pgp
367	15	C1	15_pgp_367_2	0.5	650	62	6.9	15	2	3	22.7	1	14		pgp
367	15	C2	15_pgp_367_2	0.5	1378	137	8.6	17	7	4	31.1	1	23		pgp
367	15	C3	15_pgp_367_2	0.5	786	80	7.9	16	5	5	21.7	1	8		pgp
605	15	A1	15_pgp_605_2	0.5	452	59	7.1	16	3	4	21.5	1	12	only red and yellow leaves	pgp
605	15	A2	15_pgp_605_2	0.5	1786	212	10.3	34	6	5	28.4	3	14		pgp
605	15	A3	15_pgp_605_2	0.5	422	51	6.4	15	2	3	19.2	1	12		pgp
605	15	B1	15_pgp_605_2	0.5	682	92	8.6	16	2	5	22.1	1	13		pgp
605	15	B2	15_pgp_605_2	0.5	1513	136	10.9	23	7	3	33.1	1	23		pgp
605	15	B3	15_pgp_605_2	0.5	1079	120	9.6	18	2	3	32.2	1	20		pgp
605	15	C1	15_pgp_605_2	0.5	549	71	7.7	11	2	3	26.6	1	20		pgp
605	15	C2	15_pgp_605_2	0.5	557	73	8.2	15	3	5	19.9	2	14		pgp
605	15	C3	15_pgp_605_2	0.5	549	71	7.8	16	5	4	26.6	1	19		pgp
740	15	A1	15_pgp_740_2	0.5	1150	138	9.1	22	8	3	32.8	1	27		pgp
740	15	A2	15_pgp_740_2	0.5	872	107	7.8	15	2	3	31.3	1	21		pgp
740	15	A3	15_pgp_740_2	0.5	1270	132	10.4	28	3	6	23.4	3	10		pgp
740	15	B1	15_pgp_740_2	0.5	653	125	7.7	21	5	1	30.6	3	19		pgp
740	15	B2	15_pgp_740_2	0.5	648	106	6.2	29	4	6	17.9	3	9		pgp
740	15	B3	15_pgp_740_2	0.5	1346	231	8.9	32	5	5	26.5	4	19		pgp
740	15	C1	15_pgp_740_2	0.5	1660	151	9.2	33	3	4	25.2	3	16		pgp
740	15	C2	15_pgp_740_2	0.5	844	83	7.4	20	3	1	27.3	1	18		pgp
740	15	C3	15_pgp_740_2	0.5	1042	103	8.0	16	2	3	26.4	1	22		pgp
742	15	A1	15_pgp_742_2	0.5	1134	95	7.7	20	7	4	24.6	1	13		pgp
742	15	A2	15_pgp_742_2	0.5	1058	86	8.4	17	6	3	23.5	1	15		pgp
742	15	A3	15_pgp_742_2	0.5	867	73	6.8	15	5	3	17.2	1	14		pgp
742	15	B1	15_pgp_742_2	0.5	1336	134	8.5	24	9	3	25.4	1	22		pgp
742	15	B2	15_pgp_742_2	0.5	583	53	8.0	11	7	2	20.3	1	13		pgp
742	15	B3	15_pgp_742_2	0.5	425	33	7.6	13	6	2	14.7	1	9		pgp
742	15	C1	15_pgp_742_2	0.5	1074	114	6.1	20	9	2	26.4	1	19		pgp
742	15	C2	15_pgp_742_2	0.5	1637	172	8.9	35	16	3	20.4	3	9	too dense rosette	pgp
742	15	C3	15_pgp_742_2	0.5	810	86	5.8	21	11	2	22.6	1	12		pgp
1020	15	A1	15_pgp_1020_2	0.5	1426	130	9.9	21	5	5	24.8	1	15		pgp
1020	15	A2	15_pgp_1020_2	0.5	813	75	9.8	19	4	5	11.8	1	4		pgp
1020	15	A3	15_pgp_1020_2	0.5	992	80	9.4	15	7	5	25.6	1	16		pgp
1020	15	B1	15_pgp_1020_2	0.5	1144	97	6.9	19	10	3	29.8	1	19		pgp
1020	15	B2	15_pgp_1020_2	0.5	688	61	5.9	14	7	2	25.9	1	15		pgp
1020	15	B3	15_pgp_1020_2	0.5	1442	115	6.9	20	12	3	27.6	1	12		pgp
1020	15	C1	15_pgp_1020_2	0.5	1788	143	7.8	21	8	3	32.1	1	20		pgp
1020	15	C2	15_pgp_1020_2	0.5	1980	216	8.3	27	11	3	37.4	3	13		pgp
1020	15	C3	15_pgp_1020_2	0.5	656	60	7.1	16	7	2	17.4	1	7		pgp
1060	15	A1	15_pgp_1060_2	0.5	939	101	7.3	30	8	4	18.4	3	13		pgp
1060	15	A2	15_pgp_1060_2	0.5	919	100	5.8	24	9	4	24.1	3	13		pgp
1060	15	A3	15_pgp_1060_2	0.5	716	88	6.1	19	6	2	26.6	1	18		pgp
1060	15	B1	15_pgp_1060_2	0.5	1044	116	9.2	16	9	4	23.7	1	16		pgp
1060	15	B2	15_pgp_1060_2	0.5	706	85	6.8	15	10	2	24.1	1	12		pgp
1060	15	B3	15_pgp_1060_2	0.5	851	124	7.0	18	6	3	30.2	1	25		pgp
1060	15	C1	15_pgp_1060_2	0.5	1024	114	8.1	16	7	1	33.2	1	26		pgp
1060	15	C2	15_pgp_1060_2	0.5	961	137	7.3	21	10	2	23.3	1	13		pgp
1060	15	C3	15_pgp_1060_2	0.5	507	60	6.9	11	5	2	21.4	1	12		pgp
Control	15	A1	15_pgp_control_2	0.0	1195	147	8.4	33	17	5	24.7	4	19		pgp
Control	15	A2	15_pgp_control_2	0.0	1161	118	8.1	15	5	4	28.6	1	20		pgp
Control	15	A3	15_pgp_control_2	0.0	1071	110	7.1	16	13	3	29.4	1	25		pgp
Control	15	B1	15_pgp_control_2	0.0	715	70	6.9	10	6	4	29.9	1	23		pgp
Control	15	B2	15_pgp_control_2	0.0	421	52	7.1	16	3	5	21.2	1	11		pgp
Control	15	B3	15_pgp_control_2	0.0	480	59	6.7	15	7	3	24.4	1	15		pgp
Control	15	C1	15_pgp_control_2	0.0	1321	111	9.1	27	4	3	23.6	1	13		pgp
Control	15	C2	15_pgp_control_2	0.0	1137	90	9.6	19	5	4	20	1	12		pgp
Control	15	C3	15_pgp_control_2	0.0	2139	198	7.4	28	16	6	23.8	3	9		pgp
E. coli	15	A1	15_pgp_ecoli_2	0.5	501	54	7.8	13	2	3	27.4	1	19		pgp
E. coli	15	A2	15_pgp_ecoli_2	0.5	1912	131	11.2	35	8	4	28.1	4	20	too dense rosette	pgp
E. coli	15	A3	15_pgp_ecoli_2	0.5	1262	221	10.1	18	6	3	34.6	1	25		pgp
E. coli	15	B1	15_pgp_ecoli_2	0.5	1105	106	9.6	17	3	4	24.6	1	17		pgp
E. coli	15	B2	15_pgp_ecoli_2	0.5	2301	190	12.0	33	4	7	28.5	3	15		pgp
E. coli	15	B3	15_pgp_ecoli_2	0.5	891	75	8.3	19	4	2	27.3	1	19		pgp
E. coli	15	C1	15_pgp_ecoli_2	0.5	1169	122	8.1	18	5	3	29.4	1	25		pgp
E. coli	15	C2	15_pgp_ecoli_2	0.5	315	27	6.3	18	1	4	9.9	1	6		pgp
E. coli	15	C3	15_pgp_ecoli_2	0.5	620	64	7.4	15	6	2	28.5	1	22		pgp
Control	19	A1	19_pgp_control_2	0	666	118	7.2	14	1	9	28.6	2	23		pgp
Control	19	A2	19_pgp_control_2	0	424	87	6.5	12	1	5	21.2	2	16		pgp
Control	19	A3	19_pgp_control_2	0	491	108	6.9	12	1	5	24.1	2	14		pgp
Control	19	B1	19_pgp_control_2	0	676	115	8.5	10	0	4	25.5	2	14		pgp
Control	19	B2	19_pgp_control_2	0	589	107	7.6	15	0	4	28	1	24		pgp
Control	19	B3	19_pgp_control_2	0	500	100	7.2	12	0	6	23.5	2	15		pgp
Control	19	C1	19_pgp_control_2	0	496	98	8.2	12	2	5	28.5	1	16		pgp
Control	19	C2	19_pgp_control_2	0	382	67	8.2	11	0	4	25.2	1	19		pgp
Control	19	C3	19_pgp_control_2	0	496	100	8.3	10	1	3	22.5	2	11		pgp
609	19	A1	19_pgp_609_2	0.7	1324	226	8.0	10	1	6	29.1	3	15		pgp
609	19	A2	19_pgp_609_2	0.7	495	109	8.2	12	0	4	23	4	14		pgp
609	19	A3	19_pgp_609_2	0.7	753	109	8.1	9	1	2	31.5	1	25		pgp
609	19	B1	19_pgp_609_2	0.7	594	117	7.6	11	1	4	25.1	2	16		pgp
609	19	B2	19_pgp_609_2	0.7	848	147	8.6	10	0	5	24.8	3	16		pgp
609	19	B3	19_pgp_609_2	0.7	561	108	6.0	12	3	3	27.5	1	25		pgp
609	19	C1	19_pgp_609_2	0.7	1504	303	9.0	16	1	3	31	3	20		pgp
609	19	C2	19_pgp_609_2	0.7	670	90	8.3	10	0	5	27.8	2	18		pgp
609	19	C3	19_pgp_609_2	0.7	693	132	7.0	12	1	3	31	1	25		pgp
