microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
289	8	A3	8_pgp_289_1	0.6	80	28	4.20	9	2	2	5.2	1	3		pgp
289	8	B1	8_pgp_289_1	0.6	300	79	6.60	18	3	2	10.8	1	5		pgp
289	8	B2	8_pgp_289_1	0.6	330	81	7.20	20	2	4	4.6	1	8		pgp
289	8	B3	8_pgp_289_1	0.6	450	113	7.40	24	3	5	13.4	2	6		pgp
289	8	C1	8_pgp_289_1	0.6	77	33	4.30	8	4	1	14.6	1	3		pgp
289	8	C2	8_pgp_289_1	0.6	218	98	6.40	19	3	3	9.2	2	4		pgp
289	8	C3	8_pgp_289_1	0.6	68	28	4.60	8	3	2	12.2	1	6		pgp
324	8	A1	8_pgp_324_1	0.9	280	56	5.20	19	2	3	6.1	1	3		pgp
324	8	A2	8_pgp_324_1	0.9	478	89	6.80	20	4	4	2.2	1	2		pgp
324	8	A3	8_pgp_324_1	0.9	253	45	5.70	17	1	0	0	0	0		pgp
324	8	B1	8_pgp_324_1	0.9	55	70	5.40	13	4	0	0	0	0		pgp
324	8	B2	8_pgp_324_1	0.9	51	38	5.70	14	3	0	0	0	0		pgp
324	8	B3	8_pgp_324_1	0.9	54	100	5.40	14	4	3	1.4	1	1		pgp
324	8	C1	8_pgp_324_1	0.9	568	80	7.30	23	0	4	11.1	2	6		pgp
324	8	C2	8_pgp_324_1	0.9	435	85	5.40	8	0	2	20.5	1	15		pgp
324	8	C3	8_pgp_324_1	0.9	358	67	5.20	14	0	3	14.6	1	11		pgp
345	8	A1	8_pgp_345_1	0.6	324	114	6.50	15	3	3	13	1	11	2 extra ml/plant	pgp
345	8	A2	8_pgp_345_1	0.6	225	86	6.60	20	3	3	10	2	5		pgp
345	8	A3	8_pgp_345_1	0.6	252	84	NA	NA	2	4	8.5	2	6		pgp
345	8	B1	8_pgp_345_1	0.6	477	124	4.20	18	2	4	16.5	2	12	B bad plants	pgp
345	8	B2	8_pgp_345_1	0.6	946	76	7.00	24	1	4	14.4	2	7		pgp
345	8	B3	8_pgp_345_1	0.6	145	31	3.20	10	1	1	9.2	1	8		pgp
345	8	C1	8_pgp_345_1	0.6	429	76	7.20	14	2	4	16.1	2	11		pgp
345	8	C2	8_pgp_345_1	0.6	329	76	6.10	17	2	5	15.5	1	11		pgp
345	8	C3	8_pgp_345_1	0.6	422	78	6.10	19	1	4	17.9	1	10		pgp
378	8	A1	8_pgp_378_1	1.0	364	88	6.70	13	3	2	23.1	1	18		pgp
378	8	A2	8_pgp_378_1	1.0	375	83	6.60	13	2	5	18	2	18		pgp
378	8	A3	8_pgp_378_1	1.0	592	140	6.70	14	1	5	22.6	1	8		pgp
378	8	B1	8_pgp_378_1	1.0	631	74	5.70	14	1	2	9.6	1	11		pgp
378	8	B2	8_pgp_378_1	1.0	373	77	5.60	13	2	1	7.5	1	9		pgp
378	8	B3	8_pgp_378_1	1.0	567	74	6.80	14	1	4	18.4	1	10		pgp
378	8	C1	8_pgp_378_1	1.0	661	62	5.40	16	3	3	18.6	1	8		pgp
378	8	C2	8_pgp_378_1	1.0	526	79	5.70	15	2	4	18.2	1	9		pgp
378	8	C3	8_pgp_378_1	1.0	305	56	5.80	14	3	4	12.7	1	8		pgp
534	8	A1	8_pgp_534_1	0.9	206	85	6.80	10	2	3	15.4	1	12		pgp
534	8	A2	8_pgp_534_1	0.9	111	59	7.20	14	1	3	3.3	1	2		pgp
534	8	A3	8_pgp_534_1	0.9	86	40	6.00	13	2	2	4.2	1	3		pgp
534	8	B1	8_pgp_534_1	0.9	315	60	5.30	12	3	3	16.2	1	12		pgp
534	8	B2	8_pgp_534_1	0.9	240	53	7.40	15	1	6	13.3	1	11		pgp
534	8	B3	8_pgp_534_1	0.9	355	68	6.60	12	2	3	18.5	1	15		pgp
534	8	C1	8_pgp_534_1	0.9	231	60	5.60	14	5	3	13.2	1	12		pgp
534	8	C2	8_pgp_534_1	0.9	385	99	6.70	24	3	4	8.2	2	8		pgp
534	8	C3	8_pgp_534_1	0.9	247	57	6.30	10	2	2	9.2	1	10		pgp
558	8	A1	8_pgp_558_1	0.5	236	92	7.50	30	5	3	17.2	2	16		pgp
558	8	A2	8_pgp_558_1	0.5	181	95	7.20	24	5	6	10.6	1	6		pgp
558	8	A3	8_pgp_558_1	0.5	95	48	4.60	5	0	3	13.6	1	12		pgp
558	8	B1	8_pgp_558_1	0.5	366	68	4.80	22	2	3	19.8	2	12		pgp
558	8	B2	8_pgp_558_1	0.5	387	72	6.10	14	3	4	22	1	17		pgp
558	8	B3	8_pgp_558_1	0.5	446	84	5.40	13	2	3	23	2	16		pgp
558	8	C1	8_pgp_558_1	0.5	389	97	7.60	20	2	4	6.5	2	3		pgp
558	8	C2	8_pgp_558_1	0.5	178	43	7.40	18	1	4	1.1	1	0		pgp
558	8	C3	8_pgp_558_1	0.5	228	60	7.30	14	2	0	16.6	1	13		pgp
558	8	C4	8_pgp_558_1	0.5	235	28	5.80	12	2	2	5.1	1	4		pgp
574	8	A1	Ν.Α.	1.0	171	50	5.80	12	2	3	7.8	1	5		pgp
574	8	A2	Ν.Α.	1.0	373	111	9.20	14	2	5	6.4	1	4		pgp
574	8	A3	Ν.Α.	1.0	340	106	6.70	22	3	7	4.4	1	3		pgp
574	8	B1	Ν.Α.	1.0	458	73	6.80	18	3	4	16.5	1	7		pgp
574	8	B2	Ν.Α.	1.0	558	103	7.60	18	2	5	17.2	2	10		pgp
574	8	B3	Ν.Α.	1.0	335	61	6.90	20	2	4	20.5	1	15		pgp
574	8	C1	Ν.Α.	1.0	244	63	5.20	11	2	2	7.3	1	10		pgp
574	8	C2	Ν.Α.	1.0	511	125	6.70	13	2	3	0.6	2	1		pgp
574	8	C3	Ν.Α.	1.0	329	77	8.70	28	2	2	2	1	1		pgp
606	8	A1	8_pgp_606_1	1.0	608	120	7.60	20	3	5	9.8	3	4		pgp
606	8	A2	8_pgp_606_1	1.0	173	31	4.70	10	2	2	8.2	1	6		pgp
606	8	A3	8_pgp_606_1	1.0	259	56	5.20	18	2	2	6.5	1	4		pgp
606	8	B1	8_pgp_606_1	1.0	269	78	4.70	NA	2	5	13.2	2	3		pgp
606	8	B2	8_pgp_606_1	1.0	358	121	7.50	25	5	4	9.9	2	7		pgp
606	8	B3	8_pgp_606_1	1.0	186	54	4.20	20	2	10	2.4	2	1		pgp
606	8	C1	8_pgp_606_1	1.0	433	76	5.90	20	2	5	14	3	6		pgp
606	8	C2	8_pgp_606_1	1.0	803	132	5.30	16	3	4	21	2	9		pgp
606	8	C3	8_pgp_606_1	1.0	359	67	4.60	14	3	3	17.1	3	7		pgp
614	8	A1	8_pgp_614_1	0.9	84	67	5.80	16	3	5	0	2	0		pgp
614	8	A2	8_pgp_614_1	0.9	33	27	4.30	22	3	2	0	2	0		pgp
614	8	A3	8_pgp_614_1	0.9	72	59	5.40	22	2	4	5.8	1	5		pgp
614	8	B1	8_pgp_614_1	0.9	158	80	6.70	16	3	3	0	2	0		pgp
614	8	B2	8_pgp_614_1	0.9	189	70	7.00	12	3	2	5.5	1	4		pgp
614	8	B3	8_pgp_614_1	0.9	213	95	7.20	18	5	4	0	2	0		pgp
614	8	C1	8_pgp_614_1	0.9	187	43	3.70	17	3	0	11.5	NA	9		pgp
614	8	C2	8_pgp_614_1	0.9	365	78	7.60	14	1	4	11.3	2	10		pgp
614	8	C3	8_pgp_614_1	0.9	448	95	5.40	18	1	4	6.2	1	2		pgp
621	8	A1	8_pgp_621_1	1.0	188	70	6.60	21	1	5	6	1	9		pgp
621	8	A2	8_pgp_621_1	1.0	297	102	7.00	20	1	4	8.5	1	8		pgp
621	8	A3	8_pgp_621_1	1.0	295	98	7.60	17	1	3	2.1	1	1		pgp
621	8	B1	8_pgp_621_1	1.0	189	85	5.40	22	1	3	8.6	1	4		pgp
621	8	B2	8_pgp_621_1	1.0	165	67	NA	15	2	NA	16.4	2	11		pgp
621	8	B3	8_pgp_621_1	1.0	157	70	NA	NA	1	5	8.4	1	9		pgp
621	8	C1	8_pgp_621_1	1.0	253	107	8.20	NA	2	3	2.5	2	1		pgp
621	8	C2	8_pgp_621_1	1.0	35	160	6.80	24	2	3	7.1	2	3		pgp
621	8	C3	8_pgp_621_1	1.0	136	133	8.10	19	3	4	6.2	3	2		pgp
623	8	A1	8_pgp_623_2	0.7	454	94	7.70	16	3	5	12.6	2	7		pgp
623	8	A2	8_pgp_623_2	0.7	578	120	9.70	22	3	2	4.3	2	1		pgp
623	8	A3	8_pgp_623_2	0.7	427	89	6.80	23	2	4	7.4	1	2		pgp
623	8	B1	8_pgp_623_2	0.7	140	64	4.70	16	3	3	5.3	2	5		pgp
623	8	B2	8_pgp_623_2	0.7	215	101	5.60	12	3	2	15.8	1	10		pgp
623	8	B3	8_pgp_623_2	0.7	207	91	5.50	18	5	4	8.6	2	6		pgp
623	8	C1	8_pgp_623_2	0.7	173	54	6.60	17	3	0	0	NA	0		pgp
623	8	C2	8_pgp_623_2	0.7	280	76	7.60	14	1	4	5.9	2	1		pgp
623	8	C3	8_pgp_623_2	0.7	262	79	7.70	18	1	5	8.8	1	6		pgp
628	8	A1	8_pgp_628_1	1.0	123	92	6.80	18	5	3	22	2	9	A bad plants	pgp
628	8	A2	8_pgp_628_1	1.0	106	85	8.90	25	3	5	6.8	2	1		pgp
628	8	A3	8_pgp_628_1	1.0	113	98	6.50	18	3	4	12.1	1	9		pgp
628	8	B1	8_pgp_628_1	1.0	187	68	6.80	16	1	0	0	0	0		pgp
628	8	B2	8_pgp_628_1	1.0	200	75	7.20	22	2	0	0	0	0		pgp
628	8	B3	8_pgp_628_1	1.0	92	35	5.20	11	1	0	0	0	0		pgp
628	8	C1	8_pgp_628_1	1.0	74	30	4.60	16	4	0	0	0	0		pgp
628	8	C2	8_pgp_628_1	1.0	118	46	6.10	12	3	2	8.6	1	6		pgp
628	8	C3	8_pgp_628_1	1.0	191	91	6.80	16	3	2	12.2	1	7		pgp
243	10	A1	10_pgp_243_2	0.3	83	56	4.70	8	3	6	10.2	1	13	A bad plants	pgp
243	10	A2	10_pgp_243_2	0.3	84	76	5.50	21	7	8	9.4	1	12		pgp
243	10	A3	10_pgp_243_2	0.3	27	20	4.10	14	4	0	0	1	0		pgp
243	10	B1	10_pgp_243_2	0.3	695	78	7.10	30	2	8	19.1	2	20		pgp
243	10	B2	10_pgp_243_2	0.3	856	105	5.80	19	4	2	25.2	1	36		pgp
243	10	B3	10_pgp_243_2	0.3	290	38	4.70	7	2	4	19.8	1	16	005	pgp
243	10	C1	10_pgp_243_2	0.3	456	85	5.50	17	8	4	25.7	1	25	006	pgp
243	10	C2	10_pgp_243_2	0.3	302	53	5.60	13	7	1	27.8	1	25	006	pgp
243	10	C3	10_pgp_243_2	0.3	199	36	4.90	13	6	4	19.8	1	16		pgp
243	10	C4	10_pgp_243_2	0.3	198	34	4.20	7	2	4	18.2	1	16		pgp
305	10	A1	10_pgp_305_2	0.4	568	82	6.70	16	6	3	24.5	1	23		pgp
305	10	A2	10_pgp_305_2	0.4	1009	136	8.60	21	7	3	23.3	1	23		pgp
305	10	A3	10_pgp_305_2	0.4	459	64	6.60	18	6	4	17.2	1	22		pgp
305	10	B1	10_pgp_305_2	0.4	415	65	5.80	16	2	7	10.8	1	8		pgp
305	10	B2	10_pgp_305_2	0.4	393	60	7.20	16	5	3	17.4	1	11		pgp
305	10	B3	10_pgp_305_2	0.4	365	66	7.20	16	4	2	12.8	1	11		pgp
305	10	C1	10_pgp_305_2	0.4	922	116	7.90	29	2	5	19.7	3	21		pgp
305	10	C2	10_pgp_305_2	0.4	916	121	7.90	27	1	5	18.2	2	13		pgp
305	10	C3	10_pgp_305_2	0.4	345	34	4.80	13	3	2	14.8	1	18		pgp
309	10	A1	10_pgp_309_2	0.4	363	41	5.80	13	4	5	11.9	1	10		pgp
309	10	A2	10_pgp_309_2	0.4	567	87	8.40	17	4	2	18.7	1	19		pgp
309	10	A3	10_pgp_309_2	0.4	821	109	8.50	18	2	3	16.8	1	18		pgp
309	10	B1	10_pgp_309_2	0.4	572	84	7.20	19	4	3	18.5	1	21		pgp
309	10	B2	10_pgp_309_2	0.4	770	114	7.50	17	3	3	22.8	1	30		pgp
309	10	B3	10_pgp_309_2	0.4	449	68	6.10	16	5	5	19.2	1	23		pgp
309	10	C1	10_pgp_309_2	0.4	1121	137	9.20	36	3	14	20	2	18		pgp
309	10	C2	10_pgp_309_2	0.4	400	46	7.90	16	3	14	16.3	2	20		pgp
309	10	C3	10_pgp_309_2	0.4	835	115	8.20	22	2	5	20.4	2	20		pgp
323	10	A1	10_pgp_323_2	0.3	584	93	7.10	25	3	7	14.8	2	17		pgp
323	10	A2	10_pgp_323_2	0.3	585	100	7.40	38	9	7	16.4	3	18		pgp
323	10	A3	10_pgp_323_2	0.3	269	52	5.70	18	8	4	19.2	1	16		pgp
323	10	B1	10_pgp_323_2	0.3	434	51	7.50	9	0	5	19.8	1	20		pgp
323	10	B2	10_pgp_323_2	0.3	738	93	8.30	18	5	3	22.2	1	23		pgp
323	10	B3	10_pgp_323_2	0.3	441	70	8.20	13	6	3	18.3	1	19		pgp
323	10	C1	10_pgp_323_2	0.3	524	51	6.90	21	2	3	20.7	1	26		pgp
323	10	C2	10_pgp_323_2	0.3	606	60	6.60	22	3	2	18.8	3	13		pgp
323	10	C3	10_pgp_323_2	0.3	798	92	6.80	21	2	3	21.5	1	18		pgp
345	10	A1	10_pgp_345_2	0.4	285	46	5.10	18	6	4	8.1	1	2		pgp
345	10	A2	10_pgp_345_2	0.4	586	85	6.60	30	5	5	11.2	2	4		pgp
345	10	A3	10_pgp_345_2	0.4	278	34	6.70	23	3	5	3.8	1	3		pgp
345	10	B1	10_pgp_345_2	0.4	352	44	5.40	14	1	4	19.2	1	16		pgp
345	10	B2	10_pgp_345_2	0.4	403	65	6.60	12	2	6	21.6	1	18		pgp
345	10	B3	10_pgp_345_2	0.4	463	82	6.10	15	4	4	19.5	1	18		pgp
345	10	B4	10_pgp_345_2	0.4	647	69	7.10	19	1	3	24	1	24		pgp
345	10	C1	10_pgp_345_2	0.4	46	33	4.80	14	10	2	2.2	1	2		pgp
345	10	C2	10_pgp_345_2	0.4	86	66	6.20	18	18	0	0	0	0		pgp
345	10	C3	10_pgp_345_2	0.4	34	27	4.90	14	12	0	0	0	0		pgp
347	10	A1	10_pgp_347_2	0.3	707	101	6.20	26	5	6	19	1	19		pgp
347	10	A2	10_pgp_347_2	0.3	622	82	6.40	20	4	4	24.1	1	26		pgp
347	10	A3	10_pgp_347_2	0.3	490	65	5.90	13	3	3	23	1	20		pgp
347	10	B1	10_pgp_347_2	0.3	458	72	6.90	20	8	3	25.9	1	25		pgp
347	10	B2	10_pgp_347_2	0.3	593	99	7.00	20	9	0	24.8	1	20		pgp
347	10	C1	10_pgp_347_2	0.3	945	118	8.70	23	2	3	26	1	30		pgp
347	10	C2	10_pgp_347_2	0.3	1112	124	8.10	23	3	2	25	1	23		pgp
347	10	C3	10_pgp_347_2	0.3	1072	116	7.30	22	5	2	22.9	1	23		pgp
347	10	C4	10_pgp_347_2	0.3	770	88	6.70	16	2	3	21.3	1	14		pgp
623	10	A1	10_pgp_623_2	0.4	587	87	7.70	15	3	2	21.5	1	26		pgp
623	10	A2	10_pgp_623_2	0.4	1038	149	8.50	31	4	5	17.6	3	15		pgp
623	10	A3	10_pgp_623_2	0.4	208	29	5.20	15	3	3	13.7	1	12		pgp
623	10	B1	10_pgp_623_2	0.4	553	49	4.80	13	5	3	15.8	1	18		pgp
623	10	B2	10_pgp_623_2	0.4	547	82	7.10	18	3	5	21.2	1	24		pgp
623	10	B3	10_pgp_623_2	0.4	332	52	5.60	18	3	6	10.5	1	9		pgp
623	10	C1	10_pgp_623_2	0.4	295	50	5.70	12	6	4	16	1	14		pgp
623	10	C2	10_pgp_623_2	0.4	548	111	8.50	22	8	4	16.4	2	15		pgp
623	10	C3	10_pgp_623_2	0.4	215	41	4.60	12	7	2	15.5	1	15		pgp
Control	10	A1	10_pgp_h2o_2	0.0	835	126	7.20	19	5	4	21.2	3	23		pgp
Control	10	A2	10_pgp_h2o_2	0.0	134	25	4.50	11	1	3	12.2	1	9		pgp
Control	10	A3	10_pgp_h2o_2	0.0	917	145	7.10	21	4	4	22.1	1	20		pgp
Control	10	B1	10_pgp_h2o_2	0.0	656	107	6.60	20	4	2	21	1	26		pgp
Control	10	B2	10_pgp_h2o_2	0.0	293	44	6.40	12	4	4	13.8	1	11		pgp
Control	10	B3	10_pgp_h2o_2	0.0	518	98	6.20	17	6	2	22.8	1	23		pgp
Control	10	C1	10_pgp_h2o_2	0.0	288	50	4.80	13	3	3	20	1	19		pgp
Control	10	C2	10_pgp_h2o_2	0.0	264	45	5.80	8	2	3	21.6	1	22		pgp
Control	10	C3	10_pgp_h2o_2	0.0	998	145	6.80	36	3	5	22	3	22		pgp
E. coli	10	A1	10_pgp_ecoli_2	0.4	283	39	6.80	20	3	4	3.8	1	1		pgp
E. coli	10	A2	10_pgp_ecoli_2	0.4	637	88	8.20	42	4	6	5.6	1	3		pgp
E. coli	10	A3	10_pgp_ecoli_2	0.4	607	85	7.10	31	3	4	12.2	1	10		pgp
E. coli	10	B1	10_pgp_ecoli_2	0.4	351	56	6.10	16	5	2	22	1	18		pgp
E. coli	10	B2	10_pgp_ecoli_2	0.4	146	19	5.00	10	4	2	11.2	1	10		pgp
E. coli	10	B3	10_pgp_ecoli_2	0.4	495	80	6.60	18	4	1	20.6	1	23		pgp
E. coli	10	C1	10_pgp_ecoli_2	0.4	34	23	4.60	14	5	0	0	0	0		pgp
E. coli	10	C2	10_pgp_ecoli_2	0.4	100	71	6.20	18	6	3	14.8	1	14		pgp
E. coli	10	C3	10_pgp_ecoli_2	0.4	48	37	4.60	13	2	2	5.7	1	5		pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
33	15			0.52											pgp
	15														pgp
	15														pgp
	15														pgp
	15														pgp
